Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Peng B., Guan K., Zhou W., Jiang C., Frankenberg C., Sun Y., He L., Köhler P.","Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction",2020,"International Journal of Applied Earth Observation and Geoinformation","10.1016/j.jag.2020.102126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089499039&doi=10.1016%2fj.jag.2020.102126&partnerID=40&md5=ea8709059e8f9ce21f0dc3874b372b64","Large-scale crop yield prediction is critical for early warning of food insecurity, agricultural supply chain management, and economic market. Satellite-based Solar-Induced Chlorophyll Fluorescence (SIF) products have revealed hot spots of photosynthesis over global croplands, such as in the U.S. Midwest. However, to what extent these satellite-based SIF products can enhance the performance of crop yield prediction when benchmarking against other existing satellite data remains unclear. Here we assessed the benefits of using three satellite-based SIF products in yield prediction for maize and soybean in the U.S. Midwest: gap-filled SIF from Orbiting Carbon Observatory 2 (OCO-2), new SIF retrievals from the TROPOspheric Monitoring Instrument (TROPOMI), and the coarse-resolution SIF retrievals from the Global Ozone Monitoring Experiment-2 (GOME-2). The yield prediction performances of using SIF data were benchmarked with those using satellite-based vegetation indices (VIs), including normalized difference vegetation index (NDVI), enhanced vegetation index (EVI), and near-infrared reflectance of vegetation (NIRv), and land surface temperature (LST). Five machine-learning algorithms were used to build yield prediction models with both remote-sensing-only and climate-remote-sensing-combined variables. We found that high-resolution SIF products from OCO-2 and TROPOMI outperformed coarse-resolution GOME-2 SIF product in crop yield prediction. Using high-resolution SIF products gave the best forward predictions for both maize and soybean yields in 2018, indicating the great potential of using satellite-based high-resolution SIF products for crop yield prediction. However, using currently available high-resolution SIF products did not guarantee consistently better yield prediction performances than using other satellite-based remote sensing variables in all the evaluated cases. The relative performances of using different remote sensing variables in yield prediction depended on crop types (maize or soybean), out-of-sample testing methods (five-fold-cross-validation or forward), and record length of training data. We also found that using NIRv could generally lead to better yield prediction performance than using NDVI, EVI, or LST, and using NIRv could achieve similar or even better yield prediction performance than using OCO-2 or TROPOMI SIF products. We concluded that satellite-based SIF products could be beneficial in crop yield prediction with more high-resolution and good-quality SIF products accumulated in the future. © 2020 The Authors","crop yield; forecasting; machine learning; prediction; Solar-induced Chlorophyll Fluorescence","chlorophyll; crop yield; fluorescence; forecasting method; machine learning; maize; NDVI; prediction; satellite imagery; soybean; Midwest; United States; Glycine max",Article,Scopus
"Kim N., Ha K.-J., Park N.-W., Cho J., Hong S., Lee Y.-W.","A comparison between major artificial intelligence models for crop yield prediction: Case study of the midwestern United States, 2006–2015",2019,"ISPRS International Journal of Geo-Information","10.3390/ijgi8050240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066322312&doi=10.3390%2fijgi8050240&partnerID=40&md5=b571d5537a349a04247663d9a313b517","This paper compares different artificial intelligence (AI) models in order to develop the best crop yield prediction model for the Midwestern United States (US). Through experiments to examine the effects of phenology using three different periods, we selected the July–August (JA) database as the best months to predict corn and soybean yields. Six different AI models for crop yield prediction are tested in this research. Then, a comprehensive and objective comparison is conducted between the AI models. Particularly for the deep neural network (DNN) model, we performed an optimization process to ensure the best configurations for the layer structure, cost function, optimizer, activation function, and drop-out ratio. In terms of mean absolute error (MAE), our DNN model with the JA database was approximately 21–33% and 17–22% more accurate for corn and soybean yields, respectively, than the other five AI models. This indicates that corn and soybean yields for a given year can be forecasted in advance, at the beginning of September, approximately a month or more ahead of harvesting time. A combination of the optimized DNN model and spatial statistical methods should be investigated in future work, to mitigate partly clustered errors in some regions. © 2019 by the authors.","Artificial intelligence; Crop yield; Meteorological dataset; Satellite product",,Review,Scopus
"Ansarifar J., Wang L., Archontoulis S.V.","An interaction regression model for crop yield prediction",2021,"Scientific Reports","10.1038/s41598-021-97221-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114626102&doi=10.1038%2fs41598-021-97221-7&partnerID=40&md5=487cedeb197c9dcc2fb22770ec0f1098","Crop yield prediction is crucial for global food security yet notoriously challenging due to multitudinous factors that jointly determine the yield, including genotype, environment, management, and their complex interactions. Integrating the power of optimization, machine learning, and agronomic insight, we present a new predictive model (referred to as the interaction regression model) for crop yield prediction, which has three salient properties. First, it achieved a relative root mean square error of 8% or less in three Midwest states (Illinois, Indiana, and Iowa) in the US for both corn and soybean yield prediction, outperforming state-of-the-art machine learning algorithms. Second, it identified about a dozen environment by management interactions for corn and soybean yield, some of which are consistent with conventional agronomic knowledge whereas some others interactions require additional analysis or experiment to prove or disprove. Third, it quantitatively dissected crop yield into contributions from weather, soil, management, and their interactions, allowing agronomists to pinpoint the factors that favorably or unfavorably affect the yield of a given location under a given weather and management scenario. The most significant contribution of the new prediction model is its capability to produce accurate prediction and explainable insights simultaneously. This was achieved by training the algorithm to select features and interactions that are spatially and temporally robust to balance prediction accuracy for the training data and generalizability to the test data. © 2021, The Author(s).",,"algorithm; article; harvest; Illinois; Indiana; Iowa; machine learning; nonhuman; plant yield; prediction; soil management; soybean; weather",Article,Scopus
"Gong L., Yu M., Cutsuridis V., Kollias S., Pearson S.","A Novel Model Fusion Approach for Greenhouse Crop Yield Prediction",2023,"Horticulturae","10.3390/horticulturae9010005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146758291&doi=10.3390%2fhorticulturae9010005&partnerID=40&md5=399a9f8e941af2f657cbe1cda49d5de7","In this work, we have proposed a novel methodology for greenhouse tomato yield prediction, which is based on a hybrid of an explanatory biophysical model—the Tomgro model, and a machine learning model called CNN-RNN. The Tomgro and CNN-RNN models are calibrated/trained for predicting tomato yields while different fusion approaches (linear, Bayesian, neural network, random forest and gradient boosting) are exploited for fusing the prediction result of individual models for obtaining the final prediction results. The experimental results have shown that the model fusion approach achieves more accurate prediction results than the explanatory biophysical model or the machine learning model. Moreover, out of different model fusion approaches, the neural network one produced the most accurate tomato prediction results, with means and standard deviations of root mean square error (RMSE), r2-coefficient, Nash-Sutcliffe efficiency (NSE) and percent bias (PBIAS) being 17.69 ± 3.47 g/m (Formula presented.), 0.9995 ± 0.0002, 0.9989 ± 0.0004 and 0.1791 ± 0.6837, respectively. © 2022 by the authors.","biophysical model; convolutional neural network; crop yield prediction; deep neural network; model fusion; recurrent neural network",,Article,Scopus
"Batool D., Shahbaz M., Shahzad Asif H., Shaukat K., Alam T.M., Hameed I.A., Ramzan Z., Waheed A., Aljuaid H., Luo S.","A Hybrid Approach to Tea Crop Yield Prediction Using Simulation Models and Machine Learning",2022,"Plants","10.3390/plants11151925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136993622&doi=10.3390%2fplants11151925&partnerID=40&md5=22fb54911057a5c8e468e9664c013575","Tea (Camellia sinensis L.) is one of the most highly consumed beverages globally after water. Several countries import large quantities of tea from other countries to meet domestic needs. Therefore, accurate and timely prediction of tea yield is critical. The previous studies used statistical, deep learning, and machine learning techniques for tea yield prediction, but crop simulation models have not yet been used. However, the calibration of a simulation model for tea yield prediction and the comparison of these approaches is needed regarding the different data types. This research study aims to provide a comparative study of the methods for tea yield prediction using the Food and Agriculture Organization (FAO) of the United Nations AquaCrop simulation model and machine learning techniques. We employed weather, soil, crop, and agro-management data from 2016 to 2019 acquired from tea fields of the National Tea and High-Value Crop Research Institute (NTHRI), Pakistan, to calibrate the AquaCrop simulation model and to train regression algorithms. We achieved a mean absolute error (MAE) of 0.45 t/ha, a mean squared error (MSE) of 0.23 t/ha, and a root mean square error (RMSE) of 0.48 t/ha in the calibration of the AquaCrop model and, out of the ten regression models, we achieved the lowest MAE of 0.093 t/ha, MSE of 0.015 t/ha, and RMSE of 0.120 t/ha using 10-fold cross-validation and MAE of 0.123 t/ha, MSE of 0.024 t/ha, and RMSE of 0.154 t/ha using the XGBoost regressor with train test split. We concluded that the machine learning regression algorithm performed better in yield prediction using fewer data than the simulation model. This study provides a technique to improve tea yield prediction by combining different data sources using a crop simulation model and machine learning algorithms. © 2022 by the authors.","AquaCrop; crop simulation models; crop yield prediction; machine learning; tea yield",,Article,Scopus
"Patel A.A., Kathiriya D.","Cotton Crop Yield Prediction using Data Mining Technique",2022,"International Journal of Advanced Computer Science and Applications","10.14569/IJACSA.2022.0130184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124033704&doi=10.14569%2fIJACSA.2022.0130184&partnerID=40&md5=50b0d9ad8be9bb1c8b275f8985771755","Cotton is a very important crop, as India leads it in terms of production in the world; and also that a vast number of manpower is engaged in farming as well as post-harvest processing and management of different derivatives of it. Weather is crucial for the productivity of the crop. The challenges of climate change; availability of limited land and water for farming; lake of knowledge for good cultivation practices and judicious use of agricultural inputs with farmers are critical hindrances for improving productivity. This requires thorough research on land preparation and use, how to improve fertility of soil, good agronomic practices in lieu of variable climatic conditions, etc. All the talukas of the three districts of North Gujarat where cotton is cultivated have been selected purposively for this study. The effect of soil type, soil pH, soil organic carbon, phosphorous, potassium, precipitation and temperature were selected as independent factors. The yield of cotton crop has positive correlation with the selected parameters. The data sets were applied for analytical process to WEKA. The difference between average of predicted and actual yields of all talukas for high rainfall year 2013 was only 1.55 per cent. The difference between actual and predicted yield for the low temperature year (2015) in different talukas of all talukas was only 0.44 per cent © 2022, International Journal of Advanced Computer Science and Applications. All Rights Reserved.","Agriculture; Cotton crop yield prediction; Data mining; Data processing; Data visualization","Climate change; Cotton; Crops; Cultivation; Data handling; Data visualization; Organic carbon; Productivity; Soils; Temperature; Agronomic practices; Climatic conditions; Cotton crop yield prediction; Crop yield; Data-mining techniques; Gujarat; Postharvest processing; Soil pH; Soil types; Yield prediction; Data mining",Article,Scopus
"Nevavuori P., Narra N., Linna P., Lipping T.","Crop yield prediction using multitemporal UAV data and spatio-temporal deep learning models",2020,"Remote Sensing","10.3390/rs12234000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097511041&doi=10.3390%2frs12234000&partnerID=40&md5=4ed4e441a5c1497e3b052723a7d7fc5d","Unmanned aerial vehicle (UAV) based remote sensing is gaining momentum worldwide in a variety of agricultural and environmental monitoring and modelling applications. At the same time, the increasing availability of yield monitoring devices in harvesters enables input-target mapping of in-season RGB and crop yield data in a resolution otherwise unattainable by openly availabe satellite sensor systems. Using time series UAV RGB and weather data collected from nine crop fields in Pori, Finland, we evaluated the feasibility of spatio-temporal deep learning architectures in crop yield time series modelling and prediction with RGB time series data. Using Convolutional Neural Networks (CNN) and Long-Short Term Memory (LSTM) networks as spatial and temporal base architectures, we developed and trained CNN-LSTM, convolutional LSTM and 3D-CNN architectures with full 15 week image frame sequences from the whole growing season of 2018. The best performing architecture, the 3D-CNN, was then evaluated with several shorter frame sequence configurations from the beginning of the season. With 3D-CNN, we were able to achieve 218.9 kg/ha mean absolute error (MAE) and 5.51% mean absolute percentage error (MAPE) performance with full length sequences. The best shorter length sequence performance with the same model was 292.8 kg/ha MAE and 7.17% MAPE with four weekly frames from the beginning of the season. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","3d-cnn; Cnn-lstm; Convolutional lstm; Crop yield prediction; Deep learning; Spatio-temporal modelling; Time series; UAV","Agricultural robots; Antennas; Convolution; Convolutional neural networks; Crops; Deep learning; Learning systems; Network architecture; Remote sensing; Time series; Unmanned aerial vehicles (UAV); Environmental Monitoring; Gaining momentum; Learning architectures; Mean absolute error; Mean absolute percentage error; Satellite sensors; Time-series modelling; Yield monitoring; Long short-term memory",Article,Scopus
"Elavarasan D., Durai Raj Vincent P.M., Srinivasan K., Chang C.-Y.","A hybrid CFS filter and RF-RFE wrapper-based feature extraction for enhanced agricultural crop yield prediction modeling",2020,"Agriculture (Switzerland)","10.3390/agriculture10090400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090877648&doi=10.3390%2fagriculture10090400&partnerID=40&md5=b60464d3e72a42ae42b4e5bad347f3fd","The innovation in science and technical knowledge has prompted an enormous amount of information for the agrarian sector. Machine learning has risen with massive processing techniques to perceive new contingencies in agricultural development. Machine learning is a novel onset for the investigation and determination of unpredictable agrarian issues. Machine learning models actualize the need for scaling the learning model’s performance. Feature selection can impact a machine learning model’s performance by defining a significant feature subset for increasing the performance and identifying the variability. This paper explains a novel hybrid feature extraction procedure, which is an aggregation of the correlation-based filter (CFS) and random forest recursive feature elimination (RFRFE) wrapper framework. The proposed feature extraction approach aims to identify an optimal subclass of features from a collection of climate, soil, and groundwater characteristics for constructing a crop-yield forecasting machine learning model with better performance and accuracy. The model’s precision and effectiveness are estimated (i) with all the features in the dataset, (ii) with essential features obtained using the learning algorithm’s inbuilt ‘feature_importances’ method, and (iii) with the significant features obtained through the proposed hybrid feature extraction technique. The validation of the hybrid CFS and RFRFE feature extraction approach in terms of evaluation metrics, predictive accuracies, and diagnostic plot performance analysis in comparison with random forest, decision tree, and gradient boosting machine learning algorithms are found to be profoundly satisfying. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Correlation filter; Crop yield prediction; Hybrid feature extraction; Machine learning; Precision agriculture; Recursive feature elimination wrapper",,Article,Scopus
"Sajid S.S., Shahhosseini M., Huber I., Hu G., Archontoulis S.V.","County-scale crop yield prediction by integrating crop simulation with machine learning models",2022,"Frontiers in Plant Science","10.3389/fpls.2022.1000224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143907057&doi=10.3389%2ffpls.2022.1000224&partnerID=40&md5=a35d48d7e870c02e695367e997014223","Crop yield prediction is of great importance for decision making, yet it remains an ongoing scientific challenge. Interactions among different genetic, environmental, and management factors and uncertainty in input values are making crop yield prediction complex. Building upon a previous work in which we coupled crop modeling with machine learning (ML) models to predict maize yields for three US Corn Belt states, here, we expand the concept to the entire US Corn Belt (12 states). More specifically, we built five new ML models and their ensemble models, considering the scenarios with and without crop modeling variables. Additional input values in our models are soil, weather, management, and historical yield data. A unique aspect of our work is the spatial analysis to investigate causes for low or high model prediction errors. Our results indicated that the prediction accuracy increases by coupling crop modeling with machine learning. The ensemble model overperformed the individual ML models, having a relative root mean square error (RRMSE) of about 9% for the test years (2018, 2019, and 2020), which is comparable to previous studies. In addition, analysis of the sources of error revealed that counties and crop reporting districts with low cropland ratios have high RRMSE. Furthermore, we found that soil input data and extreme weather events were responsible for high errors in some regions. The proposed models can be deployed for large-scale prediction at the county level and, contingent upon data availability, can be utilized for field level prediction. Copyright © 2022 Sajid, Shahhosseini, Huber, Hu and Archontoulis.","APSIM; data integration; ensemble model; model transparency; spatial analysis",,Article,Scopus
"Gonzalez-Sanchez A., Frausto-Solis J., Ojeda-Bustamante W.","Predictive ability of machine learning methods for massive crop yield prediction",2014,"Spanish Journal of Agricultural Research","10.5424/sjar/2014122-4439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901831679&doi=10.5424%2fsjar%2f2014122-4439&partnerID=40&md5=5ae381b4fd5079f442a7bee92d2313a5","An important issue for agricultural planning purposes is the accurate yield estimation for the numerous crops involved in the planning. Machine learning (ML) is an essential approach for achieving practical and effective solutions for this problem. Many comparisons of ML methods for yield prediction have been made, seeking for the most accurate technique. Generally, the number of evaluated crops and techniques is too low and does not provide enough information for agricultural planning purposes. This paper compares the predictive accuracy of ML and linear regression techniques for crop yield prediction in ten crop datasets. Multiple linear regression, M5-Prime regression trees, perceptron multilayer neural networks, support vector regression and k-nearest neighbor methods were ranked. Four accuracy metrics were used to validate the models: the root mean square error (RMS), root relative square error (RRSE), normalized mean absolute error (MAE), and correlation factor (R). Real data of an irrigation zone of Mexico were used for building the models. Models were tested with samples of two consecutive years. The results show that M5- Prime and k-nearest neighbor techniques obtain the lowest average RMSE errors (5.14 and 4.91), the lowest RRSE errors (79.46% and 79.78%), the lowest average MAE errors (18.12% and 19.42%), and the highest average correlation factors (0.41 and 0.42). Since M5-Prime achieves the largest number of crop yield models with the lowest errors, it is a very suitable tool for massive crop yield prediction in agricultural planning.","K-nearest neighbor; Multiple linear regression; Neural networks; Regression trees; Support vector regression",,Article,Scopus
